issue_time_utc,run_time_utc,valid_time_utc,lead_hour,model_version,run_id,weather_sha256,predicted_power,unit
2026-02-05 19:00:00+00:00,2026-02-05 12:00:00+00:00,2026-02-05 20:00:00+00:00,1,bf3acae84b67ba31,9b9a65bed76112ad6550,c94b0001ae6647f49aafb2094fba5d8461b485f236e6e5fba0ce52e15947b099,0.36128295238969577,one_turbine_nameplate_equivalent
2026-02-05 19:00:00+00:00,2026-02-05 12:00:00+00:00,2026-02-05 21:00:00+00:00,2,bf3acae84b67ba31,9b9a65bed76112ad6550,c94b0001ae6647f49aafb2094fba5d8461b485f236e6e5fba0ce52e15947b099,0.33567702790042875,one_turbine_nameplate_equivalent
2026-02-05 19:00:00+00:00,2026-02-05 12:00:00+00:00,2026-02-05 22:00:00+00:00,3,bf3acae84b67ba31,9b9a65bed76112ad6550,c94b0001ae6647f49aafb2094fba5d8461b485f236e6e5fba0ce52e15947b099,0.314946197248245,one_turbine_nameplate_equivalent
2026-02-05 19:00:00+00:00,2026-02-05 12:00:00+00:00,2026-02-05 23:00:00+00:00,4,bf3acae84b67ba31,9b9a65bed76112ad6550,c94b0001ae6647f49aafb2094fba5d8461b485f236e6e5fba0ce52e15947b099,0.20721318189474588,one_turbine_nameplate_equivalent
2026-02-05 19:00:00+00:00,2026-02-05 12:00:00+00:00,2026-02-06 00:00:00+00:00,5,bf3acae84b67ba31,9b9a65bed76112ad6550,c94b0001ae6647f49aafb2094fba5d8461b485f236e6e5fba0ce52e15947b099,0.17430578578774863,one_turbine_nameplate_equivalent
2026-02-05 19:00:00+00:00,2026-02-05 12:00:00+00:00,2026-02-06 01:00:00+00:00,6,bf3acae84b67ba31,9b9a65bed76112ad6550,c94b0001ae6647f49aafb2094fba5d8461b485f236e6e5fba0ce52e15947b099,0.07144898858561267,one_turbine_nameplate_equivalent
2026-02-05 19:00:00+00:00,2026-02-05 12:00:00+00:00,2026-02-06 02:00:00+00:00,7,bf3acae84b67ba31,9b9a65bed76112ad6550,c94b0001ae6647f49aafb2094fba5d8461b485f236e6e5fba0ce52e15947b099,0.7011260938738073,one_turbine_nameplate_equivalent
2026-02-05 19:00:00+00:00,2026-02-05 12:00:00+00:00,2026-02-06 03:00:00+00:00,8,bf3acae84b67ba31,9b9a65bed76112ad6550,c94b0001ae6647f49aafb2094fba5d8461b485f236e6e5fba0ce52e15947b099,1.1086710118496153,one_turbine_nameplate_equivalent
2026-02-05 19:00:00+00:00,2026-02-05 12:00:00+00:00,2026-02-06 04:00:00+00:00,9,bf3acae84b67ba31,9b9a65bed76112ad6550,c94b0001ae6647f49aafb2094fba5d8461b485f236e6e5fba0ce52e15947b099,0.6380898308751726,one_turbine_nameplate_equivalent
2026-02-05 19:00:00+00:00,2026-02-05 12:00:00+00:00,2026-02-06 05:00:00+00:00,10,bf3acae84b67ba31,9b9a65bed76112ad6550,c94b0001ae6647f49aafb2094fba5d8461b485f236e6e5fba0ce52e15947b099,0.13584361074726062,one_turbine_nameplate_equivalent
