issue_time_utc,run_time_utc,valid_time_utc,lead_hour,model_version,run_id,weather_sha256,predicted_power,unit
2026-02-17 19:00:00+00:00,2026-02-17 12:00:00+00:00,2026-02-17 20:00:00+00:00,1,7a9f78e7185f367e,e78b2b21b2e68d9a69d9,c90595bbf7189873000a4282d77f4e8b27a493bd1e6df80b23c687b9582f7da2,1.1461997684527017,one_turbine_nameplate_equivalent
2026-02-17 19:00:00+00:00,2026-02-17 12:00:00+00:00,2026-02-17 21:00:00+00:00,2,7a9f78e7185f367e,e78b2b21b2e68d9a69d9,c90595bbf7189873000a4282d77f4e8b27a493bd1e6df80b23c687b9582f7da2,1.314562555379363,one_turbine_nameplate_equivalent
2026-02-17 19:00:00+00:00,2026-02-17 12:00:00+00:00,2026-02-17 22:00:00+00:00,3,7a9f78e7185f367e,e78b2b21b2e68d9a69d9,c90595bbf7189873000a4282d77f4e8b27a493bd1e6df80b23c687b9582f7da2,1.3351403187851814,one_turbine_nameplate_equivalent
2026-02-17 19:00:00+00:00,2026-02-17 12:00:00+00:00,2026-02-17 23:00:00+00:00,4,7a9f78e7185f367e,e78b2b21b2e68d9a69d9,c90595bbf7189873000a4282d77f4e8b27a493bd1e6df80b23c687b9582f7da2,1.6027592819669532,one_turbine_nameplate_equivalent
2026-02-17 19:00:00+00:00,2026-02-17 12:00:00+00:00,2026-02-18 00:00:00+00:00,5,7a9f78e7185f367e,e78b2b21b2e68d9a69d9,c90595bbf7189873000a4282d77f4e8b27a493bd1e6df80b23c687b9582f7da2,1.2977207180137396,one_turbine_nameplate_equivalent
2026-02-17 19:00:00+00:00,2026-02-17 12:00:00+00:00,2026-02-18 01:00:00+00:00,6,7a9f78e7185f367e,e78b2b21b2e68d9a69d9,c90595bbf7189873000a4282d77f4e8b27a493bd1e6df80b23c687b9582f7da2,1.0110972448756224,one_turbine_nameplate_equivalent
2026-02-17 19:00:00+00:00,2026-02-17 12:00:00+00:00,2026-02-18 02:00:00+00:00,7,7a9f78e7185f367e,e78b2b21b2e68d9a69d9,c90595bbf7189873000a4282d77f4e8b27a493bd1e6df80b23c687b9582f7da2,1.3020410518124752,one_turbine_nameplate_equivalent
2026-02-17 19:00:00+00:00,2026-02-17 12:00:00+00:00,2026-02-18 03:00:00+00:00,8,7a9f78e7185f367e,e78b2b21b2e68d9a69d9,c90595bbf7189873000a4282d77f4e8b27a493bd1e6df80b23c687b9582f7da2,1.6550344377608641,one_turbine_nameplate_equivalent
2026-02-17 19:00:00+00:00,2026-02-17 12:00:00+00:00,2026-02-18 04:00:00+00:00,9,7a9f78e7185f367e,e78b2b21b2e68d9a69d9,c90595bbf7189873000a4282d77f4e8b27a493bd1e6df80b23c687b9582f7da2,1.3087489728233463,one_turbine_nameplate_equivalent
2026-02-17 19:00:00+00:00,2026-02-17 12:00:00+00:00,2026-02-18 05:00:00+00:00,10,7a9f78e7185f367e,e78b2b21b2e68d9a69d9,c90595bbf7189873000a4282d77f4e8b27a493bd1e6df80b23c687b9582f7da2,1.7182432201479203,one_turbine_nameplate_equivalent
2026-02-17 19:00:00+00:00,2026-02-17 12:00:00+00:00,2026-02-18 06:00:00+00:00,11,7a9f78e7185f367e,e78b2b21b2e68d9a69d9,c90595bbf7189873000a4282d77f4e8b27a493bd1e6df80b23c687b9582f7da2,1.9415110966683764,one_turbine_nameplate_equivalent
2026-02-17 19:00:00+00:00,2026-02-17 12:00:00+00:00,2026-02-18 07:00:00+00:00,12,7a9f78e7185f367e,e78b2b21b2e68d9a69d9,c90595bbf7189873000a4282d77f4e8b27a493bd1e6df80b23c687b9582f7da2,1.936755525496015,one_turbine_nameplate_equivalent
