issue_time_utc,run_time_utc,valid_time_utc,lead_hour,model_version,run_id,weather_sha256,predicted_power,unit
2026-02-23 19:00:00+00:00,2026-02-23 12:00:00+00:00,2026-02-23 20:00:00+00:00,1,7a9f78e7185f367e,8090714f5353c3415bfd,12448ab264f3b403b2355a4cc2610dce56cc7a61df2d35a2c68149afc47cf7f6,1.774954296862341,one_turbine_nameplate_equivalent
2026-02-23 19:00:00+00:00,2026-02-23 12:00:00+00:00,2026-02-23 21:00:00+00:00,2,7a9f78e7185f367e,8090714f5353c3415bfd,12448ab264f3b403b2355a4cc2610dce56cc7a61df2d35a2c68149afc47cf7f6,1.612278894818325,one_turbine_nameplate_equivalent
2026-02-23 19:00:00+00:00,2026-02-23 12:00:00+00:00,2026-02-23 22:00:00+00:00,3,7a9f78e7185f367e,8090714f5353c3415bfd,12448ab264f3b403b2355a4cc2610dce56cc7a61df2d35a2c68149afc47cf7f6,1.4856573325800477,one_turbine_nameplate_equivalent
2026-02-23 19:00:00+00:00,2026-02-23 12:00:00+00:00,2026-02-23 23:00:00+00:00,4,7a9f78e7185f367e,8090714f5353c3415bfd,12448ab264f3b403b2355a4cc2610dce56cc7a61df2d35a2c68149afc47cf7f6,1.6584847622741576,one_turbine_nameplate_equivalent
2026-02-23 19:00:00+00:00,2026-02-23 12:00:00+00:00,2026-02-24 00:00:00+00:00,5,7a9f78e7185f367e,8090714f5353c3415bfd,12448ab264f3b403b2355a4cc2610dce56cc7a61df2d35a2c68149afc47cf7f6,1.5527571075537292,one_turbine_nameplate_equivalent
2026-02-23 19:00:00+00:00,2026-02-23 12:00:00+00:00,2026-02-24 01:00:00+00:00,6,7a9f78e7185f367e,8090714f5353c3415bfd,12448ab264f3b403b2355a4cc2610dce56cc7a61df2d35a2c68149afc47cf7f6,1.465209185012947,one_turbine_nameplate_equivalent
2026-02-23 19:00:00+00:00,2026-02-23 12:00:00+00:00,2026-02-24 02:00:00+00:00,7,7a9f78e7185f367e,8090714f5353c3415bfd,12448ab264f3b403b2355a4cc2610dce56cc7a61df2d35a2c68149afc47cf7f6,1.3839865055036478,one_turbine_nameplate_equivalent
2026-02-23 19:00:00+00:00,2026-02-23 12:00:00+00:00,2026-02-24 03:00:00+00:00,8,7a9f78e7185f367e,8090714f5353c3415bfd,12448ab264f3b403b2355a4cc2610dce56cc7a61df2d35a2c68149afc47cf7f6,1.258601955504623,one_turbine_nameplate_equivalent
2026-02-23 19:00:00+00:00,2026-02-23 12:00:00+00:00,2026-02-24 04:00:00+00:00,9,7a9f78e7185f367e,8090714f5353c3415bfd,12448ab264f3b403b2355a4cc2610dce56cc7a61df2d35a2c68149afc47cf7f6,1.2104180079253581,one_turbine_nameplate_equivalent
2026-02-23 19:00:00+00:00,2026-02-23 12:00:00+00:00,2026-02-24 05:00:00+00:00,10,7a9f78e7185f367e,8090714f5353c3415bfd,12448ab264f3b403b2355a4cc2610dce56cc7a61df2d35a2c68149afc47cf7f6,1.0547871349776485,one_turbine_nameplate_equivalent
2026-02-23 19:00:00+00:00,2026-02-23 12:00:00+00:00,2026-02-24 06:00:00+00:00,11,7a9f78e7185f367e,8090714f5353c3415bfd,12448ab264f3b403b2355a4cc2610dce56cc7a61df2d35a2c68149afc47cf7f6,0.8630502262889268,one_turbine_nameplate_equivalent
2026-02-23 19:00:00+00:00,2026-02-23 12:00:00+00:00,2026-02-24 07:00:00+00:00,12,7a9f78e7185f367e,8090714f5353c3415bfd,12448ab264f3b403b2355a4cc2610dce56cc7a61df2d35a2c68149afc47cf7f6,0.7493396068946598,one_turbine_nameplate_equivalent
