issue_time_utc,run_time_utc,valid_time_utc,lead_hour,model_version,run_id,weather_sha256,predicted_power,unit
2026-02-06 19:00:00+00:00,2026-02-06 12:00:00+00:00,2026-02-06 20:00:00+00:00,1,7a9f78e7185f367e,69c47344ac9e45c2a5db,d6a7c82ed2d013e8ed4f3a7f1fc46fc2511ae3895e8c648ea681bdc0b971c901,1.7585560321251983,one_turbine_nameplate_equivalent
2026-02-06 19:00:00+00:00,2026-02-06 12:00:00+00:00,2026-02-06 21:00:00+00:00,2,7a9f78e7185f367e,69c47344ac9e45c2a5db,d6a7c82ed2d013e8ed4f3a7f1fc46fc2511ae3895e8c648ea681bdc0b971c901,1.5712154470759228,one_turbine_nameplate_equivalent
2026-02-06 19:00:00+00:00,2026-02-06 12:00:00+00:00,2026-02-06 22:00:00+00:00,3,7a9f78e7185f367e,69c47344ac9e45c2a5db,d6a7c82ed2d013e8ed4f3a7f1fc46fc2511ae3895e8c648ea681bdc0b971c901,1.1492471379981164,one_turbine_nameplate_equivalent
2026-02-06 19:00:00+00:00,2026-02-06 12:00:00+00:00,2026-02-06 23:00:00+00:00,4,7a9f78e7185f367e,69c47344ac9e45c2a5db,d6a7c82ed2d013e8ed4f3a7f1fc46fc2511ae3895e8c648ea681bdc0b971c901,1.1580927299325587,one_turbine_nameplate_equivalent
2026-02-06 19:00:00+00:00,2026-02-06 12:00:00+00:00,2026-02-07 00:00:00+00:00,5,7a9f78e7185f367e,69c47344ac9e45c2a5db,d6a7c82ed2d013e8ed4f3a7f1fc46fc2511ae3895e8c648ea681bdc0b971c901,0.6971688033269355,one_turbine_nameplate_equivalent
2026-02-06 19:00:00+00:00,2026-02-06 12:00:00+00:00,2026-02-07 01:00:00+00:00,6,7a9f78e7185f367e,69c47344ac9e45c2a5db,d6a7c82ed2d013e8ed4f3a7f1fc46fc2511ae3895e8c648ea681bdc0b971c901,0.4676002021224104,one_turbine_nameplate_equivalent
2026-02-06 19:00:00+00:00,2026-02-06 12:00:00+00:00,2026-02-07 02:00:00+00:00,7,7a9f78e7185f367e,69c47344ac9e45c2a5db,d6a7c82ed2d013e8ed4f3a7f1fc46fc2511ae3895e8c648ea681bdc0b971c901,0.17871847343896274,one_turbine_nameplate_equivalent
2026-02-06 19:00:00+00:00,2026-02-06 12:00:00+00:00,2026-02-07 03:00:00+00:00,8,7a9f78e7185f367e,69c47344ac9e45c2a5db,d6a7c82ed2d013e8ed4f3a7f1fc46fc2511ae3895e8c648ea681bdc0b971c901,0.04287934270718158,one_turbine_nameplate_equivalent
2026-02-06 19:00:00+00:00,2026-02-06 12:00:00+00:00,2026-02-07 04:00:00+00:00,9,7a9f78e7185f367e,69c47344ac9e45c2a5db,d6a7c82ed2d013e8ed4f3a7f1fc46fc2511ae3895e8c648ea681bdc0b971c901,0.036218307882012746,one_turbine_nameplate_equivalent
2026-02-06 19:00:00+00:00,2026-02-06 12:00:00+00:00,2026-02-07 05:00:00+00:00,10,7a9f78e7185f367e,69c47344ac9e45c2a5db,d6a7c82ed2d013e8ed4f3a7f1fc46fc2511ae3895e8c648ea681bdc0b971c901,0.04279058538806929,one_turbine_nameplate_equivalent
2026-02-06 19:00:00+00:00,2026-02-06 12:00:00+00:00,2026-02-07 06:00:00+00:00,11,7a9f78e7185f367e,69c47344ac9e45c2a5db,d6a7c82ed2d013e8ed4f3a7f1fc46fc2511ae3895e8c648ea681bdc0b971c901,0.17418173983505314,one_turbine_nameplate_equivalent
2026-02-06 19:00:00+00:00,2026-02-06 12:00:00+00:00,2026-02-07 07:00:00+00:00,12,7a9f78e7185f367e,69c47344ac9e45c2a5db,d6a7c82ed2d013e8ed4f3a7f1fc46fc2511ae3895e8c648ea681bdc0b971c901,0.500053251255842,one_turbine_nameplate_equivalent
2026-02-06 19:00:00+00:00,2026-02-06 12:00:00+00:00,2026-02-07 08:00:00+00:00,13,7a9f78e7185f367e,69c47344ac9e45c2a5db,d6a7c82ed2d013e8ed4f3a7f1fc46fc2511ae3895e8c648ea681bdc0b971c901,0.6676340195125856,one_turbine_nameplate_equivalent
2026-02-06 19:00:00+00:00,2026-02-06 12:00:00+00:00,2026-02-07 09:00:00+00:00,14,7a9f78e7185f367e,69c47344ac9e45c2a5db,d6a7c82ed2d013e8ed4f3a7f1fc46fc2511ae3895e8c648ea681bdc0b971c901,0.6447104557167961,one_turbine_nameplate_equivalent
2026-02-06 19:00:00+00:00,2026-02-06 12:00:00+00:00,2026-02-07 10:00:00+00:00,15,7a9f78e7185f367e,69c47344ac9e45c2a5db,d6a7c82ed2d013e8ed4f3a7f1fc46fc2511ae3895e8c648ea681bdc0b971c901,0.4767900703554395,one_turbine_nameplate_equivalent
2026-02-06 19:00:00+00:00,2026-02-06 12:00:00+00:00,2026-02-07 11:00:00+00:00,16,7a9f78e7185f367e,69c47344ac9e45c2a5db,d6a7c82ed2d013e8ed4f3a7f1fc46fc2511ae3895e8c648ea681bdc0b971c901,0.3316643493997912,one_turbine_nameplate_equivalent
2026-02-06 19:00:00+00:00,2026-02-06 12:00:00+00:00,2026-02-07 12:00:00+00:00,17,7a9f78e7185f367e,69c47344ac9e45c2a5db,d6a7c82ed2d013e8ed4f3a7f1fc46fc2511ae3895e8c648ea681bdc0b971c901,0.20495408631642387,one_turbine_nameplate_equivalent
2026-02-06 19:00:00+00:00,2026-02-06 12:00:00+00:00,2026-02-07 13:00:00+00:00,18,7a9f78e7185f367e,69c47344ac9e45c2a5db,d6a7c82ed2d013e8ed4f3a7f1fc46fc2511ae3895e8c648ea681bdc0b971c901,0.27126970021117514,one_turbine_nameplate_equivalent
2026-02-06 19:00:00+00:00,2026-02-06 12:00:00+00:00,2026-02-07 14:00:00+00:00,19,7a9f78e7185f367e,69c47344ac9e45c2a5db,d6a7c82ed2d013e8ed4f3a7f1fc46fc2511ae3895e8c648ea681bdc0b971c901,0.7943521220233677,one_turbine_nameplate_equivalent
2026-02-06 19:00:00+00:00,2026-02-06 12:00:00+00:00,2026-02-07 15:00:00+00:00,20,7a9f78e7185f367e,69c47344ac9e45c2a5db,d6a7c82ed2d013e8ed4f3a7f1fc46fc2511ae3895e8c648ea681bdc0b971c901,1.4193498735009897,one_turbine_nameplate_equivalent
2026-02-06 19:00:00+00:00,2026-02-06 12:00:00+00:00,2026-02-07 16:00:00+00:00,21,7a9f78e7185f367e,69c47344ac9e45c2a5db,d6a7c82ed2d013e8ed4f3a7f1fc46fc2511ae3895e8c648ea681bdc0b971c901,1.7064535806523706,one_turbine_nameplate_equivalent
2026-02-06 19:00:00+00:00,2026-02-06 12:00:00+00:00,2026-02-07 17:00:00+00:00,22,7a9f78e7185f367e,69c47344ac9e45c2a5db,d6a7c82ed2d013e8ed4f3a7f1fc46fc2511ae3895e8c648ea681bdc0b971c901,1.8963238853978457,one_turbine_nameplate_equivalent
2026-02-06 19:00:00+00:00,2026-02-06 12:00:00+00:00,2026-02-07 18:00:00+00:00,23,7a9f78e7185f367e,69c47344ac9e45c2a5db,d6a7c82ed2d013e8ed4f3a7f1fc46fc2511ae3895e8c648ea681bdc0b971c901,1.9147016976560556,one_turbine_nameplate_equivalent
2026-02-06 19:00:00+00:00,2026-02-06 12:00:00+00:00,2026-02-07 19:00:00+00:00,24,7a9f78e7185f367e,69c47344ac9e45c2a5db,d6a7c82ed2d013e8ed4f3a7f1fc46fc2511ae3895e8c648ea681bdc0b971c901,1.9180753376779185,one_turbine_nameplate_equivalent
2026-02-06 19:00:00+00:00,2026-02-06 12:00:00+00:00,2026-02-07 20:00:00+00:00,25,7a9f78e7185f367e,69c47344ac9e45c2a5db,d6a7c82ed2d013e8ed4f3a7f1fc46fc2511ae3895e8c648ea681bdc0b971c901,1.8947602236599104,one_turbine_nameplate_equivalent
2026-02-06 19:00:00+00:00,2026-02-06 12:00:00+00:00,2026-02-07 21:00:00+00:00,26,7a9f78e7185f367e,69c47344ac9e45c2a5db,d6a7c82ed2d013e8ed4f3a7f1fc46fc2511ae3895e8c648ea681bdc0b971c901,1.8978855321008423,one_turbine_nameplate_equivalent
2026-02-06 19:00:00+00:00,2026-02-06 12:00:00+00:00,2026-02-07 22:00:00+00:00,27,7a9f78e7185f367e,69c47344ac9e45c2a5db,d6a7c82ed2d013e8ed4f3a7f1fc46fc2511ae3895e8c648ea681bdc0b971c901,1.8683884570183342,one_turbine_nameplate_equivalent
2026-02-06 19:00:00+00:00,2026-02-06 12:00:00+00:00,2026-02-07 23:00:00+00:00,28,7a9f78e7185f367e,69c47344ac9e45c2a5db,d6a7c82ed2d013e8ed4f3a7f1fc46fc2511ae3895e8c648ea681bdc0b971c901,1.8261193738415054,one_turbine_nameplate_equivalent
2026-02-06 19:00:00+00:00,2026-02-06 12:00:00+00:00,2026-02-08 00:00:00+00:00,29,7a9f78e7185f367e,69c47344ac9e45c2a5db,d6a7c82ed2d013e8ed4f3a7f1fc46fc2511ae3895e8c648ea681bdc0b971c901,1.7322082838394308,one_turbine_nameplate_equivalent
2026-02-06 19:00:00+00:00,2026-02-06 12:00:00+00:00,2026-02-08 01:00:00+00:00,30,7a9f78e7185f367e,69c47344ac9e45c2a5db,d6a7c82ed2d013e8ed4f3a7f1fc46fc2511ae3895e8c648ea681bdc0b971c901,1.640763869187015,one_turbine_nameplate_equivalent
2026-02-06 19:00:00+00:00,2026-02-06 12:00:00+00:00,2026-02-08 02:00:00+00:00,31,7a9f78e7185f367e,69c47344ac9e45c2a5db,d6a7c82ed2d013e8ed4f3a7f1fc46fc2511ae3895e8c648ea681bdc0b971c901,1.2742955521431423,one_turbine_nameplate_equivalent
2026-02-06 19:00:00+00:00,2026-02-06 12:00:00+00:00,2026-02-08 03:00:00+00:00,32,7a9f78e7185f367e,69c47344ac9e45c2a5db,d6a7c82ed2d013e8ed4f3a7f1fc46fc2511ae3895e8c648ea681bdc0b971c901,0.8790920784653857,one_turbine_nameplate_equivalent
